rev_id,item_id,item_label,stat_property,property_label,stat_value,value_label,ref_value,ref_domain
321419716.0,Q2095962,Puppet,P348,software version identifier,4.0,4.0,https://puppet.com/blog/say-hello-to-open-source-puppet-4,puppet.com
283715957.0,Q51627,FreedomBox,P348,software version identifier,0.7,0.7,https://lists.alioth.debian.org/pipermail/freedombox-discuss/2015-December/007111.html,lists.alioth.debian.org
358239037.0,Q15975673,Loomio,P348,software version identifier,0.20.55,0.20.55,https://github.com/loomio/loomio/commit/17b9bd23518bc2e8b12446c2a167c8b6993e6f68,github.com
275954500.0,Q3093314,GNU parallel,P348,software version identifier,20150922,20150922,https://lists.gnu.org/archive/html/parallel/2015-09/msg00001.html,lists.gnu.org
284746773.0,Q7966936,Wammu,P348,software version identifier,0.1,0.1,https://github.com/gammu/wammu/blob/master/ChangeLog,github.com
370498108.0,Q1099163,Claws Mail,P348,software version identifier,3.14.0,3.14.0,http://lists.claws-mail.org/pipermail/users/2016-August/017029.html,lists.claws-mail.org
376403740.0,Q1789196,Comodo Internet Security,P348,software version identifier,8.4.0.5076,8.4.0.5076,https://forums.comodo.com/news-announcements-feedback-cis/comodo-internet-security-8405076-build-is-released-t116113.0.html,forums.comodo.com
361174155.0,Q5514035,GNUmed,P348,software version identifier,1.6.8,1.6.8,https://lists.gnu.org/archive/html/gnumed-announce/2016-08/msg00000.html,lists.gnu.org
372932877.0,Q624699,QEMU,P348,software version identifier,2.7.0,2.7.0,http://lists.nongnu.org/archive/html/qemu-devel/2016-09/msg00273.html,lists.nongnu.org
261293743.0,Q21175009,n-nitrosodimethylamine exposure,P689,afflicts,Q9368,liver,http://www.cdc.gov/niosh/npg/npgd0461.html,cdc.gov
360576959.0,Q18215856,ConnMan,P348,software version identifier,0.36,0.36,https://git.kernel.org/cgit/network/connman/connman.git/commit/?id=6af0b24817b8712c755ef24ed0ee4c5e84550657,git.kernel.org
360574501.0,Q18215856,ConnMan,P348,software version identifier,0.43,0.43,https://git.kernel.org/cgit/network/connman/connman.git/commit/?id=039571c9db317fa8f63c4d1cc6210506c0d9deb5,git.kernel.org
360576297.0,Q18215856,ConnMan,P348,software version identifier,0.37,0.37,https://git.kernel.org/cgit/network/connman/connman.git/commit/?id=94e55b75eec47c62f46deb7141c658f36c04a0b2,git.kernel.org
276646922.0,Q20715678,Geary,P348,software version identifier,0.8.2,0.8.2,https://git.gnome.org/browse/geary/tree/NEWS,git.gnome.org
285324945.0,Q139941,Apache Maven,P348,software version identifier,3.3.9,3.3.9,https://mail-archives.apache.org/mod_mbox/maven-announce/201511.mbox/%3C20151118071117.A29D618223%40minotaur.apache.org%3E,mail-archives.apache.org
382215639.0,Q18168774,Windows 10,P348,software version identifier,10.0.14936,10.0.14936,https://blogs.windows.com/windowsexperience/2016/09/28/announcing-windows-10-insider-preview-build-14936-for-pc,blogs.windows.com
359972670.0,Q665683,Linux-libre,P348,software version identifier,4.4.12-gnu,4.4.12-gnu,https://directory.fsf.org/wiki/Linux-libre,directory.fsf.org
359976803.0,Q665683,Linux-libre,P348,software version identifier,4.6.2-gnu,4.6.2-gnu,https://directory.fsf.org/wiki/Linux-libre,directory.fsf.org
359971377.0,Q665683,Linux-libre,P348,software version identifier,4.4.8-gnu,4.4.8-gnu,https://directory.fsf.org/wiki/Linux-libre,directory.fsf.org
346534725.0,Q1503674,SpamAssassin,P348,software version identifier,3.4.1,3.4.1,https://spamassassin.apache.org/,spamassassin.apache.org
320533612.0,Q7593,Debian,P348,software version identifier,9,9,https://www.debian.org/releases/testing/,debian.org
321987262.0,Q34236,FreeBSD,P348,software version identifier,10.3,10.3,https://lists.freebsd.org/pipermail/freebsd-announce/2016-April/001713.html,lists.freebsd.org
306359406.0,Q2373,Cherokee,P348,software version identifier,1.2.103,1.2.103,https://github.com/cherokee/webserver/releases/tag/v1.2.103,github.com
358496168.0,Q24008327,Caddy,P348,software version identifier,0.9,0.9,https://github.com/caddyserver/caddyserver.com/blob/master/content/blog/caddy-0_9-released.md,github.com
302737071.0,Q83570,AutoCAD,P348,software version identifier,20,20,http://www.jrrio.com/en-hist.html#AutoCad,jrrio.com
299227682.0,Q191782,Audacity,P348,software version identifier,2.1.2,2.1.2,http://www.audacityteam.org/audacity-2-1-2-released/,audacityteam.org
376472657.0,Q3393182,Poezio,P348,software version identifier,0.9.0,0.9.0,https://blog.mathieui.net/poezio-0-9.html,blog.mathieui.net
345748893.0,Q698,Firefox,P348,software version identifier,48.0beta,48.0beta,https://www.mozilla.org/en-US/firefox/48.0beta/releasenotes/,mozilla.org
303737013.0,Q20742563,Silence,P348,software version identifier,0.13.2,0.13.2,https://github.com/SMSSecure/SMSSecure/releases/tag/v0.13.2,github.com
327722904.0,Q1780044,Yabause,P348,software version identifier,0.9.10,0.9.10,https://yabause.org/2009/05/31/yabause-0910/,yabause.org
343812355.0,Q19407678,Vulkan,P348,software version identifier,1.0.15,1.0.15,https://www.khronos.org/registry/vulkan/specs/1.0/xhtml/vkspec.html,khronos.org
283916160.0,Q15397253,Tor Browser,P348,software version identifier,5.0.5,5.0.5,https://blog.torproject.org/blog/tor-browser-505-released,blog.torproject.org
327994223.0,Q285052,ejabberd,P348,software version identifier,15.04,15.04,https://blog.process-one.net/ejabberd-15-04/,blog.process-one.net
361570732.0,Q1144975,GNU Binutils,P348,software version identifier,2.27,2.27,http://phoronix.com/scan.php?page=news_item&px=GNU-Binutils-2.27,phoronix.com
352472123.0,Q11393,VirtualBox,P348,software version identifier,5.0.24,5.0.24,https://www.virtualbox.org/pipermail/vbox-announce/2016-June/000150.html,virtualbox.org
314999200.0,Q1135839,Ghostscript,P348,software version identifier,9.19,9.19,http://www.ghostscript.com/doc/9.19/News.htm,ghostscript.com
309206960.0,Q22985897,Mike Matas: A next-generation digital book,P361,part of,Q22985259,TED2011,http://www.ted.com/talks/mike_matas.html,ted.com
309867896.0,Q22999067,Patrick Chappatte: The power of cartoons,P361,part of,Q22998891,TEDGlobal 2010,http://www.ted.com/talks/patrick_chappatte_the_power_of_cartoons.html,ted.com
180068559.0,Q18615177,Detail,P361,part of,Q13915,xkcd,http://www.xkcd.com/archive/index.html,xkcd.com
314971718.0,Q23466899,Paul Conneally: How mobile phones power disaster relief,P361,part of,Q23058942,TEDx conference,http://www.ted.com/talks/paul_conneally_digital_humanitarianism.html,ted.com
308839655.0,Q22980491,Alex Tabarrok: How ideas trump crises,P361,part of,Q22980368,TED2009,http://www.ted.com/talks/alex_tabarrok_foresees_economic_growth.html,ted.com
231842470.0,Q20671267,Location Sharing,P361,part of,Q13915,xkcd,http://www.xkcd.com/archive/index.html,xkcd.com
309475651.0,Q22992636,James Howard Kunstler: The ghastly tragedy of the suburbs,P361,part of,Q22992468,TED2004,http://www.ted.com/talks/james_howard_kunstler_dissects_suburbia.html,ted.com
309402946.0,Q22991362,Monica Lewinsky: The price of shame,P361,part of,Q22991296,TED2015,http://www.ted.com/talks/monica_lewinsky_the_price_of_shame.html,ted.com
317269427.0,Q23663661,Dan Barber: A foie gras parable,P361,part of,Q189021,TED,http://www.ted.com/talks/dan_barber_s_surprising_foie_gras_parable.html,ted.com
314966991.0,Q23465879,Srdja Popovic: How to topple a dictator,P361,part of,Q23058942,TEDx conference,http://www.ted.com/talks/srdja_popovic_how_to_topple_a_dictator.html,ted.com
231842686.0,Q20671275,API,P361,part of,Q13915,xkcd,http://www.xkcd.com/archive/index.html,xkcd.com
314982098.0,Q23469345,Ernesto Sirolli: Want to help someone? Shut up and listen!,P361,part of,Q23058942,TEDx conference,http://www.ted.com/talks/ernesto_sirolli_want_to_help_someone_shut_up_and_listen.html,ted.com
180064197.0,Q18615102,Proof,P361,part of,Q13915,xkcd,http://www.xkcd.com/archive/index.html,xkcd.com
309290088.0,Q22987986,Susan Cain: The power of introverts,P361,part of,Q22987886,TED2012,http://www.ted.com/talks/susan_cain_the_power_of_introverts.html,ted.com
317269339.0,Q23663660,George Smoot: The design of the universe,P361,part of,Q189021,TED,http://www.ted.com/talks/george_smoot_on_the_design_of_the_universe.html,ted.com
231843296.0,Q20671300,Ontological Argument,P361,part of,Q13915,xkcd,http://www.xkcd.com/archive/index.html,xkcd.com
308572294.0,Q22978293,Steven Levitt: Surprising stats about child carseats,P361,part of,Q22978291,TEDGlobal 2005,http://www.ted.com/talks/steven_levitt_on_child_carseats.html,ted.com
309883766.0,Q22999324,Malte Spitz: Your phone company is watching,P361,part of,Q22999289,TEDGlobal 2012,http://www.ted.com/talks/malte_spitz_your_phone_company_is_watching.html,ted.com
309468113.0,Q22992409,Freeman Dyson: Let's look for life in the outer solar system,P361,part of,Q22992355,TED2003,http://www.ted.com/talks/freeman_dyson_says_let_s_look_for_life_in_the_outer_solar_system.html,ted.com
308880271.0,Q22980846,Andrew Bird: A one-man orchestra of the imagination,P361,part of,Q22980648,TED2010,http://www.ted.com/talks/andrew_bird_s_one_man_orchestra_of_the_imagination.html,ted.com
296172860.0,Q22283604,Landscape in White,P364,original language of film or TV show,Q9043,Norwegian,http://www.imdb.com/title/tt0211131/combined,imdb.com
299518844.0,Q3089073,"Happy, Happy",P364,original language of film or TV show,Q9035,Danish,http://www.imdb.com/title/tt1664892/combined,imdb.com
312045467.0,Q1057524,Kung Fu Cyborg,P364,original language of film or TV show,Q9192,Mandarin,http://www.yesasia.com/us/kungfu-cyborg-metallic-attraction-original-soundtrack-china-version/1021319052-0-0-0-en/info.html,yesasia.com
373379409.0,Q26791891,Patrick Craufurd,P39,position held,Q18015642,Member of Parliament of Great Britain,http://www.historyofparliamentonline.org/volume/1754-1790/member/craufurd-sir-patrick-1782,historyofparliamentonline.org
376615626.0,Q26898982,John Cooper,P39,position held,Q18018860,Member of Parliament in the Parliament of England,http://www.historyofparliamentonline.org/volume/1386-1421/member/cooper-john-ii,historyofparliamentonline.org
375414952.0,Q26857772,Nathaniel Webb,P39,position held,Q18015642,Member of Parliament of Great Britain,http://www.historyofparliamentonline.org/volume/1754-1790/member/webb-nathaniel-1725-86,historyofparliamentonline.org
376851569.0,Q26905885,William Rumbold,P39,position held,Q18015642,Member of Parliament of Great Britain,http://www.historyofparliamentonline.org/volume/1754-1790/member/rumbold-william-richard-1760-86,historyofparliamentonline.org
364164918.0,Q26265411,John Hodson,P39,position held,Q16707842,Member of Parliament,http://www.historyofparliamentonline.org/volume/1790-1820/member/hodson-john-1758-1828,historyofparliamentonline.org
376940140.0,Q26911819,Nicholas Linwood,P39,position held,Q18015642,Member of Parliament of Great Britain,http://www.historyofparliamentonline.org/volume/1754-1790/member/linwood-nicholas-1773,historyofparliamentonline.org
376938899.0,Q26911608,"Sir Francis Knollys, 1st Baronet",P39,position held,Q18015642,Member of Parliament of Great Britain,http://www.historyofparliamentonline.org/volume/1754-1790/member/knollys-sir-francis-1722-72,historyofparliamentonline.org
289594941.0,Q21165560,Robert Smith,P40,child,Q6146006,James Smith,https://books.google.co.uk/books?id=zdTuQRZxBTIC&pg=PA574,books.google.co.uk
283568414.0,Q3403561,John Thomas,P40,child,Q20735679,William Thelwall Thomas,http://wbo.llgc.org.uk/en/s1-THOM-JOH-1838.html,wbo.llgc.org.uk
231844368.0,Q20671345,XKCD Phone 3,P433,issue,1549,1549,http://www.xkcd.com/archive/index.html,xkcd.com
231843746.0,Q20671320,Dimensions,P433,issue,1524,1524,http://www.xkcd.com/archive/index.html,xkcd.com
357559016.0,Q221164,Fallout 3,P444,review score,93/100,93/100,http://www.metacritic.com/game/xbox-360/fallout-3,metacritic.com
357561412.0,Q753749,Fallout: New Vegas,P444,review score,82/100,82/100,http://www.metacritic.com/game/playstation-3/fallout-new-vegas,metacritic.com
363076828.0,Q2463688,Brian Bell,P463,member of,Q209956,Weezer,http://www.rollingstone.com/music/features/11-things-you-learn-hanging-out-with-weezer-20140904,rollingstone.com
352591063.0,Q25160214,William Alexander Brooks,P463,member of,Q1665181,Institution of Civil Engineers,http://www.gracesguide.co.uk/William_Alexander_Brooks,gracesguide.co.uk
353447997.0,Q269192,London Library,P463,member of,Q24704800,Association of Independent Libraries,http://independentlibraries.co.uk/directory-langholm-to-portico/the-london-library,independentlibraries.co.uk
255008039.0,Q4749729,An Adventure in Space and Time,P495,country of origin,Q145,United Kingdom,http://www.opensubtitles.org/en/subtitles/5760235/an-adventure-in-space-and-time-en,opensubtitles.org
309300747.0,Q22988124,Tali Sharot: The optimism bias,P50,author,Q19667092,Tali Sharot,http://www.ted.com/talks/tali_sharot_the_optimism_bias.html,ted.com
307178064.0,Q22948156,"Hans Rosling: Insights on HIV, in stunning data visuals",P50,author,Q588259,Hans Rosling,http://www.ted.com/talks/hans_rosling_the_truth_about_hiv.html,ted.com
231843013.0,Q20671287,Meeting,P50,author,Q285048,Randall Munroe,http://www.xkcd.com/archive/index.html,xkcd.com
309843851.0,Q22998653,Hector Ruiz: The thinking behind 50x15,P50,author,Q563211,Hector Ruiz,http://www.ted.com/talks/hector_ruiz_on_connecting_the_world.html,ted.com
308809384.0,Q22980003,John Maeda: Designing for simplicity,P50,author,Q93024,John Maeda,http://www.ted.com/talks/john_maeda_on_the_simple_life.html,ted.com
309463245.0,Q22992344,Ben Katchor: Comics of bygone New York,P50,author,Q464432,Ben Katchor,http://www.ted.com/talks/ben_katchor_s_comics_of_old_new_york.html,ted.com
180071898.0,Q18615230,Quantum Mechanics,P50,author,Q285048,Randall Munroe,http://www.xkcd.com/archive/index.html,xkcd.com
309860790.0,Q22998911,Dimitar Sasselov: How we found hundreds of potential Earth-like planets,P50,author,Q5277447,Dimitar Sasselov,http://www.ted.com/talks/dimitar_sasselov_how_we_found_hundreds_of_potential_earth_like_planets.html,ted.com
231843730.0,Q20671319,Microdrones,P50,author,Q285048,Randall Munroe,http://www.xkcd.com/archive/index.html,xkcd.com
287583887.0,Q21505396,exposure to mustard–lewisite mixture,P509,cause of death,Q178061,shock,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750007.html,cdc.gov
205951029.0,Q19561095,Tamara Krikorian,P509,cause of death,Q12192,pneumonia,http://www.theguardian.com/artanddesign/2009/aug/06/tamara-krikorian-obituary,theguardian.com
334958687.0,Q24045568,Gitane-Campagnolo 1976,P527,has part(s),Q3141921,Hubert Arbès,http://firstcycling.com/team.php?l=3361,firstcycling.com
340868321.0,Q24255569,Bic 1974,P527,has part(s),Q919122,Joaquim Agostinho,http://firstcycling.com/team.php?l=3432,firstcycling.com
309368928.0,Q22988712,TED2013,P527,has part(s),Q22988770,Shane Koyczan: To This Day ... for the bullied and beautiful,http://www.ted.com/talks/shane_koyczan_to_this_day_for_the_bullied_and_beautiful.html,ted.com
309369399.0,Q22988712,TED2013,P527,has part(s),Q22989035,Sergey Brin: Why Google Glass?,http://www.ted.com/talks/sergey_brin_why_google_glass.html,ted.com
358297143.0,Q25932658,TED2016,P527,has part(s),Q22991485,Kailash Satyarthi: How to make peace? Get angry,http://www.ted.com/talks/kailash_satyarthi_how_to_make_peace_get_angry.html,ted.com
309903237.0,Q22999444,TEDGlobal 2013,P527,has part(s),Q22999459,Didier Sornette: How we can predict the next financial crisis,http://www.ted.com/talks/didier_sornette_how_we_can_predict_the_next_financial_crisis.html,ted.com
309957032.0,Q23000453,TEDWomen 2010,P527,has part(s),Q23000462,Hanna Rosin: New data on the rise of women,http://www.ted.com/talks/hanna_rosin_new_data_on_the_rise_of_women.html,ted.com
309231413.0,Q22985259,TED2011,P527,has part(s),Q22986017,Shea Hembrey: How I became 100 artists,http://www.ted.com/talks/shea_hembrey_how_i_became_100_artists.html,ted.com
308847618.0,Q22980368,TED2009,P527,has part(s),Q22980493,Sarah Jones: A one-woman global village,http://www.ted.com/talks/sarah_jones_as_a_one_woman_global_village.html,ted.com
308847402.0,Q22980368,TED2009,P527,has part(s),Q22980455,Nathan Wolfe: The jungle search for viruses,http://www.ted.com/talks/nathan_wolfe_hunts_for_the_next_aids.html,ted.com
340128374.0,Q24237831,Saint-Raphaël-R. Geminiani-Dunlop 1954,P527,has part(s),Q24237959,Hubert Bastianelli,http://firstcycling.com/team.php?l=3452,firstcycling.com
309880187.0,Q22999115,TEDGlobal 2011,P527,has part(s),Q22999157,Adam Ostrow: After your final status update,http://www.ted.com/talks/adam_ostrow_after_your_final_status_update.html,ted.com
309307245.0,Q22987886,TED2012,P527,has part(s),Q22988027,"Billy Collins: Everyday moments, caught in time",http://www.ted.com/talks/billy_collins_everyday_moments_caught_in_time.html,ted.com
342680511.0,Q24287354,La Redoute-Motobécane 1983,P527,has part(s),Q929096,Robert Alban,http://firstcycling.com/team.php?l=2890,firstcycling.com
331270962.0,Q4423965,The Elephants,P528,catalog code,640,640,http://www.salvador-dali.org/cataleg_raonat/fitxa_obra.php?obra=640&inici=1947&fi=1951,salvador-dali.org
293757335.0,Q21519767,A Franciscan Friar,P528,catalog code,457 R,457 R,https://archive.org/stream/gri_33125004476327#page/n504/mode/1up,archive.org
380732300.0,Q20186939,Virgin and Child,P528,catalog code,140,140,https://archive.org/stream/expositiondesprimi00expo#page/60/mode/1up,archive.org
371146083.0,Q26704055,Nymph and Shepherd,P528,catalog code,60,60,https://archive.org/stream/gri_33125009347911#page/n116/mode/1up,archive.org
380021249.0,Q19905059,Portrait of a Man,P528,catalog code,38,38,https://archive.org/stream/expositiondesprimi00expo#page/17/mode/1up,archive.org
293722212.0,Q19905326,Portrait of an Old Woman,P528,catalog code,870,870,https://archive.org/stream/catalogueraisonn06hofsuoft#page/401/mode/1up,archive.org
316193790.0,Q15792007,Antoine Demoitié,P54,member of sports team,Q1267263,Bingoal WB Devo Team,http://www.procyclingstats.com/rider/Antoine_Demoitie,procyclingstats.com
332708240.0,Q16186991,Gaetan Boucher,P54,member of sports team,Q675245,Lausanne HC,"http://www.planetehockey.com/news-carnet-noir-deces-de-gaetan-boucher,58378.html",planetehockey.com
362793227.0,Q26247404,Maude Jane Soward,P551,residence,Q646980,Aldershot,http://users.bwr.eastlink.ca/~pjrj/johnjack/aqwn01.htm,users.bwr.eastlink.ca
291125363.0,Q22030497,Roger Lee,P551,residence,Q23666,Great Britain,http://www.cb300.com/mushers.aspx,cb300.com
311082510.0,Q23014129,Miriam Osredkar,P551,residence,Q923710,Willow,http://iditarod.com/race/2016/mushers/1027-Miriam-Osredkar/,iditarod.com
332652708.0,Q24027563,Q24027563,P553,website account on,Q209330,Instagram,https://www.instagram.com/hallsgardensite/,instagram.com
335221731.0,Q23819508,Aut Records,P553,website account on,Q156376,Vimeo,https://vimeo.com/autrecords,vimeo.com
283135607.0,Q6524094,Leo Noe,P553,website account on,Q10846831,Crunchbase,https://www.crunchbase.com/person/leo-noe,crunchbase.com
253763026.0,Q21013132,Tibor Dingelstad,P569,date of birth,+1987-01-01T00:00:00Z,+1987-01-01T00:00:00Z,http://akas.imdb.com/name/nm2304352/,akas.imdb.com
374249025.0,Q16227420,Esin Sağdıç,P569,date of birth,+1988-01-11T00:00:00Z,+1988-01-11T00:00:00Z,http://www.eurohandball.com/ec/ehfc/women/2015-16/player/531454/EsinSagdic,eurohandball.com
374441694.0,Q3990692,Thomas McLeod,P569,date of birth,+1873-04-03T00:00:00Z,+1873-04-03T00:00:00Z,http://www.coolantarctica.com/Antarctica%20fact%20file/History/biography/mcleod_thomas.php,coolantarctica.com
318825495.0,Q22918906,John Gould Rubin,P569,date of birth,+1951-01-26T00:00:00Z,+1951-01-26T00:00:00Z,http://www.filmreference.com/film/91/John-Gould-Rubin.html,filmreference.com
361418191.0,Q26212372,Choaib Belhaj Salah,P569,date of birth,+1987-06-04T00:00:00Z,+1987-06-04T00:00:00Z,http://www.fivb.org/EN/BeachVolleyball/Player_DataDB.asp?No=150101,fivb.org
305775232.0,Q18534796,Ellis Owen,P569,date of birth,+1789-03-31T00:00:00Z,+1789-03-31T00:00:00Z,http://yba.llgc.org.uk/en/s-OWEN-ELL-1789.html,yba.llgc.org.uk
284012491.0,Q77523,Felix Bernstein,P569,date of birth,+1878-02-24T00:00:00Z,+1878-02-24T00:00:00Z,http://www-history.mcs.st-andrews.ac.uk/Biographies/Bernstein_Felix.html,www-history.mcs.st-andrews.ac.uk
342537026.0,Q21168805,Yves Beau,P569,date of birth,+1957-07-16T00:00:00Z,+1957-07-16T00:00:00Z,http://firstcycling.com/rider.php?r=21250,firstcycling.com
349954086.0,Q16701497,Serhii Kyslytsia,P569,date of birth,+1969-08-15T00:00:00Z,+1969-08-15T00:00:00Z,http://www.ohchr.org/Documents/HRBodies/CCPR/Elections35th/SergiyKyslytsya.doc,ohchr.org
356105605.0,Q25713101,James Redaway,P569,date of birth,+1797-00-00T00:00:00Z,+1797-00-00T00:00:00Z,http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx?bioId=110282,britishmuseum.org
370751413.0,Q726530,A. Ralph Epperson,P569,date of birth,+1937-11-01T00:00:00Z,+1937-11-01T00:00:00Z,http://genealogy.az.gov/azbirth/1044/10440674.pdf,genealogy.az.gov
377946792.0,Q6437901,Kristian Frost Olesen,P569,date of birth,+1989-02-09T00:00:00Z,+1989-02-09T00:00:00Z,http://www.gc-cup.com/en/archive/gc-cup-2013/player-profile-quali.html,gc-cup.com
382387413.0,Q1690366,Joachim Persson,P569,date of birth,+1983-05-23T00:00:00Z,+1983-05-23T00:00:00Z,http://www.badmintonlink.com/Player-Info/105/Joachim_Persson,badmintonlink.com
261316025.0,Q21167797,1-methylbutyl acetate exposure,P636,route of administration,Q10268830,inhalation administration,http://www.cdc.gov/niosh/npg/npgd0032.html,cdc.gov
320747485.0,Q88933,Zvi Aharoni,P569,date of birth,+1921-02-06T00:00:00Z,+1921-02-06T00:00:00Z,http://www.telegraph.co.uk/news/obituaries/military-obituaries/special-forces-obituaries/9481084/Zvi-Aharoni-and-Yaakov-Meidad.html,telegraph.co.uk
345821828.0,Q24452251,Brock Turner,P569,date of birth,+1995-08-01T00:00:00Z,+1995-08-01T00:00:00Z,https://assets.documentcloud.org/documents/1532973/complaint-brock-turner.pdf,assets.documentcloud.org
301249570.0,Q22666013,Mary Carolyn Davies,P569,date of birth,+1888-00-00T00:00:00Z,+1888-00-00T00:00:00Z,http://www.oregonencyclopedia.org/articles/davies_mary_carolyn_ca_1890_/,oregonencyclopedia.org
301249957.0,Q22666013,Mary Carolyn Davies,P570,date of death,somevalue,somevalue,http://www.oregonencyclopedia.org/articles/davies_mary_carolyn_ca_1890_/,oregonencyclopedia.org
357889850.0,Q66423,Mathieu Carrière,P569,date of birth,+1950-08-02T00:00:00Z,+1950-08-02T00:00:00Z,http://www.cineplex.com/People/mathieu-carriere,cineplex.com
295905392.0,Q3557375,Panagiotis Glikos,P569,date of birth,+1986-10-10T00:00:00Z,+1986-10-10T00:00:00Z,http://uk.soccerway.com/players/panagiotis-glykos/18871/,uk.soccerway.com
361752228.0,Q26216079,Andrew Defty,P569,date of birth,+1970-00-00T00:00:00Z,+1970-00-00T00:00:00Z,"https://viaf.org/viaf/162895185/#Defty,_Andrew,_1970-....",viaf.org
349821294.0,Q21464181,William Armfield Smith,P569,date of birth,+1810-01-01T00:00:00Z,+1810-01-01T00:00:00Z,http://www.bbc.co.uk/arts/yourpaintings/artists/william-armfield-smith,bbc.co.uk
340612819.0,Q24251415,Albert Frigo,P569,date of birth,+1943-10-04T00:00:00Z,+1943-10-04T00:00:00Z,http://firstcycling.com/rider.php?r=26948.,firstcycling.com
342696596.0,Q24287457,Michael Shermer,P569,date of birth,+1954-09-08T00:00:00Z,+1954-09-08T00:00:00Z,http://firstcycling.com/rider.php?r=21253,firstcycling.com
338495688.0,Q24133877,Moris Sammassimo,P569,date of birth,+1976-11-19T00:00:00Z,+1976-11-19T00:00:00Z,http://firstcycling.com/rider.php?r=1642,firstcycling.com
324120106.0,Q440477,Malek Jaziri,P569,date of birth,+1984-01-20T00:00:00Z,+1984-01-20T00:00:00Z,http://sports.yahoo.com/tennis/players/5099,sports.yahoo.com
353704833.0,Q25292906,George Barnard,P569,date of birth,+1807-00-00T00:00:00Z,+1807-00-00T00:00:00Z,"http://viaf.org/viaf/222435122/#Barnard,_George,_1807-1890",viaf.org
292865703.0,Q22087792,Ragnar Engström,P569,date of birth,+1903-11-16T00:00:00Z,+1903-11-16T00:00:00Z,http://www.imdb.com/name/nm0257806/,imdb.com
257760439.0,Q1027683,Calvin Hill,P569,date of birth,+1947-01-02T00:00:00Z,+1947-01-02T00:00:00Z,http://www.nfl.com/player/calvinhill/2516499/careerstats,nfl.com
377848712.0,Q1956,Hermann Maier,P569,date of birth,+1972-12-07T00:00:00Z,+1972-12-07T00:00:00Z,http://espn.go.com/olympics/winter/2014/athletes/_/athlete/34894/hermann-maier,espn.go.com
163038537.0,Q2604056,Acfred I of Carcassonne,P569,date of birth,somevalue,somevalue,http://fmg.ac/Projects/MedLands/AQUITAINE.htm#AdelindaMAcfredoICarcassonne,fmg.ac
306622058.0,Q113069,Dan Haggerty,P569,date of birth,+1942-11-19T00:00:00Z,+1942-11-19T00:00:00Z,http://www.theguardian.com/tv-and-radio/2016/jan/17/dan-haggerty,theguardian.com
340116421.0,Q24237715,Michel Diloard,P569,date of birth,+1936-04-19T00:00:00Z,+1936-04-19T00:00:00Z,http://firstcycling.com/rider.php?r=24650,firstcycling.com
369439768.0,Q22237157,Luis Aguilar,P569,date of birth,+1952-09-14T00:00:00Z,+1952-09-14T00:00:00Z,http://www.sports-reference.com/olympics/athletes/ag/luis-aguilar-1.html,sports-reference.com
292856492.0,Q18167990,Paul Stephen Andrew Lamek,P569,date of birth,+1946-00-00T00:00:00Z,+1946-00-00T00:00:00Z,http://www.billgladstone.ca/?p=3730/,billgladstone.ca
381603081.0,Q27037433,Anka Pogačnik,P569,date of birth,+1991-12-23T00:00:00Z,+1991-12-23T00:00:00Z,http://www.judoinside.com/judoka/42412,judoinside.com
343915349.0,Q2850786,Anne-Gaëlle Hoarau,P569,date of birth,+1969-10-20T00:00:00Z,+1969-10-20T00:00:00Z,http://www.sportquick.com/dicostar/surf-67/hoarau-anne-gaelle-12597.html,sportquick.com
341799783.0,Q15811508,Mysteries of the Deep,P57,director,Q862224,Bill Justice,http://www.imdb.com/title/tt0053120/fullcredits?ref_=tt_cl_sm#cast,imdb.com
363459249.0,Q134773,Forrest Gump,P57,director,Q187364,Robert Zemeckis,http://www.imdb.com/title/tt0109830/?ref_=chttp_tt_13,imdb.com
316703248.0,Q5342349,"Edward Coke, 7th Earl of Leicester",P570,date of death,+2015-04-25T00:00:00Z,+2015-04-25T00:00:00Z,http://www.lynnnews.co.uk/news/local/latest-local-news/latest-news-earl-of-leicester-dies-aged-78-1-6710037,lynnnews.co.uk
371103859.0,Q26715079,Louis Laurent Raze,P570,date of death,+1872-00-00T00:00:00Z,+1872-00-00T00:00:00Z,https://new.liveauctioneers.com/item/18118563,new.liveauctioneers.com
343977128.0,Q24334379,Thomas Aneurin Roberts,P570,date of death,+1892-11-18T00:00:00Z,+1892-11-18T00:00:00Z,http://newspapers.library.wales/view/3614615/3614616/2/,newspapers.library.wales
358086238.0,Q2878505,Stephanie of Burgundy,P570,date of death,novalue,novalue,http://fmg.ac/Projects/MedLands/BURGUNDY%20Kingdom.htm,fmg.ac
302984390.0,Q1584762,Harry Stelzner,P570,date of death,+2016-01-25T00:00:00Z,+2016-01-25T00:00:00Z,http://s002.iannounce-cdn.co.uk/static/1454678984/images/72/65/44906572.pdf,s002.iannounce-cdn.co.uk
261314933.0,Q21174287,ethylenediamine exposure,P636,route of administration,Q10268830,inhalation administration,http://www.cdc.gov/niosh/npg/npgd0269.html,cdc.gov
377032336.0,Q3048076,Edmund Burke,P570,date of death,+1820-11-29T00:00:00Z,+1820-11-29T00:00:00Z,http://www.catholic-hierarchy.org/bishop/bburkee.html,catholic-hierarchy.org
