rev_id,item_id,stat_property,stat_value,ref_value,ref_domain
369060670.0,Q26693198,P31,Q3305213,http://www.nationalgallery.org.uk/paintings/giovanni-dal-ponte-saints-raphael-and-tobias-roundel-above-right-panel,nationalgallery.org.uk
375415716.0,Q26857781,P31,Q5,http://www.historyofparliamentonline.org/volume/1754-1790/member/walpole-hon-richard-1728-98,historyofparliamentonline.org
372838307.0,Q26773036,P31,Q5,http://www.historyofparliamentonline.org/volume/1715-1754/member/bilson-leonard-1681-1715,historyofparliamentonline.org
261312223.0,Q21175304,P689,Q5,http://www.cdc.gov/niosh/npg/npgd0558.html,cdc.gov
350024505.0,Q24730663,P31,Q864574,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC4018861/,ncbi.nlm.nih.gov
225055459.0,Q20506307,P31,Q3305213,http://americanart.si.edu/collections/search/artwork/?id=25639,americanart.si.edu
240017319.0,Q20808558,P31,Q3305213,http://www.philamuseum.org/collections/permanent/103711.html,philamuseum.org
239998538.0,Q20807928,P31,Q3305213,http://www.philamuseum.org/collections/permanent/101841.html,philamuseum.org
215064849.0,Q19887600,P31,Q3305213,http://www.moma.org/collection/browse_results.php?object_id=83416,moma.org
215886605.0,Q19923899,P31,Q3305213,http://www.metmuseum.org/collection/the-collection-online/search/10799,metmuseum.org
367273779.0,Q1275686,P31,Q839954,http://www.bbc.co.uk/news/36951328,bbc.co.uk
367768551.0,Q17676906,P31,Q23413,https://www.historicengland.org.uk/listing/the-list/list-entry/1015164,historicengland.org.uk
245853691.0,Q20879048,P31,Q3305213,http://collections.lacma.org/node/173830,collections.lacma.org
245893725.0,Q20880491,P31,Q3305213,http://collections.lacma.org/node/206814,collections.lacma.org
379220735.0,Q26998324,P31,Q11173,http://identifiers.org/wikipathways/WP2289_r78511,identifiers.org
284592428.0,Q5166298,P31,Q6934728,http://www.britannica.com/EBchecked/topic/178340/Organisation-for-Economic-Co-operation-and-Development-OECD,britannica.com
215920010.0,Q19924616,P31,Q3305213,http://www.metmuseum.org/collection/the-collection-online/search/10214,metmuseum.org
376852962.0,Q26905919,P31,Q5,http://www.historyofparliamentonline.org/volume/1558-1603/member/herbert-william-i-1539-1609,historyofparliamentonline.org
177414745.0,Q10678269,P31,Q3305213,http://europeana.eu/portal/record//2048005/Athena_Plus_ProvidedCHO_Nationalmuseum__Sweden__Inv__Nr__NM_1558___.html,europeana.eu
214947213.0,Q19882105,P31,Q3305213,http://www.guggenheim.org/new-york/collections/collection-online/artwork/144,guggenheim.org
225016630.0,Q20504826,P31,Q3305213,http://americanart.si.edu/collections/search/artwork/?id=22834,americanart.si.edu
225061028.0,Q20506527,P31,Q3305213,http://americanart.si.edu/collections/search/artwork/?id=25858,americanart.si.edu
225002902.0,Q20503223,P31,Q3305213,http://americanart.si.edu/collections/search/artwork/?id=21513,americanart.si.edu
240619532.0,Q20816728,P31,Q3305213,http://www.philamuseum.org/collections/permanent/282614.html,philamuseum.org
225331112.0,Q20569673,P31,Q3305213,http://www.mfa.org/collections/object/musical-instruments-and-sculpture-in-a-classical-interior-31455,mfa.org
214959006.0,Q19882876,P31,Q3305213,http://www.guggenheim.org/new-york/collections/collection-online/artwork/3237,guggenheim.org
379208654.0,Q26998035,P31,Q11173,http://identifiers.org/wikipathways/WP2190_r74089,identifiers.org
245897540.0,Q20880690,P31,Q3305213,http://collections.lacma.org/node/219645,collections.lacma.org
240010382.0,Q20808343,P31,Q3305213,http://www.philamuseum.org/collections/permanent/103518.html,philamuseum.org
318570423.0,Q23706055,P31,Q506240,http://www.tvfestival.com/pdfz/2014_palmares_uk.pdf,tvfestival.com
215428505.0,Q19905085,P31,Q3305213,http://www.metmuseum.org/collection/the-collection-online/search/438158,metmuseum.org
244923818.0,Q20859907,P31,Q3305213,https://www.pafa.org/collection/milton-avery,pafa.org
223955039.0,Q20266995,P31,Q3305213,http://www.artic.edu/aic/collections/artwork/103391,artic.edu
373316037.0,Q26790655,P31,Q5,http://www.historyofparliamentonline.org/volume/1660-1690/member/bulkeley-bartholomew-1679,historyofparliamentonline.org
214307257.0,Q19858188,P31,Q3305213,http://www.brooklynmuseum.org/opencollection/objects/678/St._John_of_God,brooklynmuseum.org
370510622.0,Q407972,P31,Q11173,http://identifiers.org/wikipathways/WP2289_r78511,identifiers.org
261307845.0,Q21175322,P689,Q1074,http://www.cdc.gov/niosh/npg/npgd0575.html,cdc.gov
379222664.0,Q26998377,P31,Q11173,http://identifiers.org/wikipathways/WP2533_r85647,identifiers.org
225527975.0,Q20630384,P31,Q3305213,http://www.mfa.org/collections/object/virgin-and-child-saint-nicholas-archangel-michael-30903,mfa.org
180052878.0,Q18614923,P31,Q838795,http://www.xkcd.com/archive/index.html,xkcd.com
318108467.0,Q49546,P31,Q6073871,http://www.cdc.gov/niosh/ipcsneng/neng0209.html,cdc.gov
239998212.0,Q20807922,P31,Q3305213,http://www.philamuseum.org/collections/permanent/73608.html,philamuseum.org
301277162.0,Q2086463,P348,2015,http://ftp.debian-ports.org/debian-cd/hurd-i386/debian-hurd-2015/README.txt,ftp.debian-ports.org
287925787.0,Q185576,P348,2016.01.01,https://www.archlinux.org/download/,archlinux.org
328362657.0,Q15252222,P348,1.0.0,https://github.com/composer/composer/releases/tag/1.0.0,github.com
328362583.0,Q15252222,P348,1.0.0-alpha10,https://github.com/composer/composer/blob/master/CHANGELOG.md#100-alpha10---2015-04-14,github.com
286363523.0,Q336251,P348,3.18.3,https://download.gnome.org/sources/evolution/3.18/evolution-3.18.3.news,download.gnome.org
362015216.0,Q2009630,P348,38.8.0-gnu2,https://lists.gnu.org/archive/html/info-gnu/2016-06/msg00010.html,lists.gnu.org
336472491.0,Q483604,P348,45.1.0,https://www.mozilla.org/en-US/thunderbird/45.1.0/releasenotes/,mozilla.org
332208149.0,Q1500348,P348,KDE 5.5.3,https://www.kde.org/announcements/plasma-5.5.3.php,kde.org
350064741.0,Q1851963,P348,4 build 971,https://forum.mql4.com/ru/72785,forum.mql4.com
342876649.0,Q1810573,P348,8,http://www.openvas.org/news_archive.html#openvas8,openvas.org
301262705.0,Q22666032,P348,2.0.1,http://download.oldium.net/karel/karel-2.0.5.tar.gz,download.oldium.net
284568417.0,Q284612,P348,1.6.0,http://lists.netfilter.org/pipermail/netfilter-announce/2015/000217.html,lists.netfilter.org
361946510.0,Q403539,P348,2.0.5,https://www.wireshark.org/lists/wireshark-announce/201607/msg00001.html,wireshark.org
324623970.0,Q403539,P348,1.12.11,https://www.wireshark.org/lists/wireshark-announce/201604/msg00001.html,wireshark.org
284923417.0,Q3093284,P348,6.5.2,https://lists.gnu.org/archive/html/info-global/2015-12/msg00000.html,lists.gnu.org
327972835.0,Q3002358,P348,3.3.2,http://www.crawltrack.net/changelog.php,crawltrack.net
357911642.0,Q18275868,P348,1.9.7,https://github.com/openstreetmap/iD/releases,github.com
364189673.0,Q186055,P348,2.9.3,https://github.com/git/git/releases/tag/v2.9.3,github.com
312688730.0,Q574992,P348,5.1.130,https://github.com/v8/v8/blob/5.1.130/ChangeLog,github.com
367195525.0,Q7825228,P348,20150322,https://lists.torproject.org/pipermail/tor-talk/2015-March/037355.html,lists.torproject.org
321419716.0,Q2095962,P348,4.0,https://puppet.com/blog/say-hello-to-open-source-puppet-4,puppet.com
283715957.0,Q51627,P348,0.7,https://lists.alioth.debian.org/pipermail/freedombox-discuss/2015-December/007111.html,lists.alioth.debian.org
358239037.0,Q15975673,P348,0.20.55,https://github.com/loomio/loomio/commit/17b9bd23518bc2e8b12446c2a167c8b6993e6f68,github.com
275954500.0,Q3093314,P348,20150922,https://lists.gnu.org/archive/html/parallel/2015-09/msg00001.html,lists.gnu.org
284746773.0,Q7966936,P348,0.1,https://github.com/gammu/wammu/blob/master/ChangeLog,github.com
370498108.0,Q1099163,P348,3.14.0,http://lists.claws-mail.org/pipermail/users/2016-August/017029.html,lists.claws-mail.org
376403740.0,Q1789196,P348,8.4.0.5076,https://forums.comodo.com/news-announcements-feedback-cis/comodo-internet-security-8405076-build-is-released-t116113.0.html,forums.comodo.com
361174155.0,Q5514035,P348,1.6.8,https://lists.gnu.org/archive/html/gnumed-announce/2016-08/msg00000.html,lists.gnu.org
372932877.0,Q624699,P348,2.7.0,http://lists.nongnu.org/archive/html/qemu-devel/2016-09/msg00273.html,lists.nongnu.org
261293743.0,Q21175009,P689,Q9368,http://www.cdc.gov/niosh/npg/npgd0461.html,cdc.gov
360576959.0,Q18215856,P348,0.36,https://git.kernel.org/cgit/network/connman/connman.git/commit/?id=6af0b24817b8712c755ef24ed0ee4c5e84550657,git.kernel.org
360574501.0,Q18215856,P348,0.43,https://git.kernel.org/cgit/network/connman/connman.git/commit/?id=039571c9db317fa8f63c4d1cc6210506c0d9deb5,git.kernel.org
360576297.0,Q18215856,P348,0.37,https://git.kernel.org/cgit/network/connman/connman.git/commit/?id=94e55b75eec47c62f46deb7141c658f36c04a0b2,git.kernel.org
276646922.0,Q20715678,P348,0.8.2,https://git.gnome.org/browse/geary/tree/NEWS,git.gnome.org
285324945.0,Q139941,P348,3.3.9,https://mail-archives.apache.org/mod_mbox/maven-announce/201511.mbox/%3C20151118071117.A29D618223%40minotaur.apache.org%3E,mail-archives.apache.org
382215639.0,Q18168774,P348,10.0.14936,https://blogs.windows.com/windowsexperience/2016/09/28/announcing-windows-10-insider-preview-build-14936-for-pc,blogs.windows.com
359972670.0,Q665683,P348,4.4.12-gnu,https://directory.fsf.org/wiki/Linux-libre,directory.fsf.org
359976803.0,Q665683,P348,4.6.2-gnu,https://directory.fsf.org/wiki/Linux-libre,directory.fsf.org
359971377.0,Q665683,P348,4.4.8-gnu,https://directory.fsf.org/wiki/Linux-libre,directory.fsf.org
346534725.0,Q1503674,P348,3.4.1,https://spamassassin.apache.org/,spamassassin.apache.org
320533612.0,Q7593,P348,9,https://www.debian.org/releases/testing/,debian.org
321987262.0,Q34236,P348,10.3,https://lists.freebsd.org/pipermail/freebsd-announce/2016-April/001713.html,lists.freebsd.org
306359406.0,Q2373,P348,1.2.103,https://github.com/cherokee/webserver/releases/tag/v1.2.103,github.com
358496168.0,Q24008327,P348,0.9,https://github.com/caddyserver/caddyserver.com/blob/master/content/blog/caddy-0_9-released.md,github.com
302737071.0,Q83570,P348,20,http://www.jrrio.com/en-hist.html#AutoCad,jrrio.com
299227682.0,Q191782,P348,2.1.2,http://www.audacityteam.org/audacity-2-1-2-released/,audacityteam.org
376472657.0,Q3393182,P348,0.9.0,https://blog.mathieui.net/poezio-0-9.html,blog.mathieui.net
345748893.0,Q698,P348,48.0beta,https://www.mozilla.org/en-US/firefox/48.0beta/releasenotes/,mozilla.org
303737013.0,Q20742563,P348,0.13.2,https://github.com/SMSSecure/SMSSecure/releases/tag/v0.13.2,github.com
327722904.0,Q1780044,P348,0.9.10,https://yabause.org/2009/05/31/yabause-0910/,yabause.org
343812355.0,Q19407678,P348,1.0.15,https://www.khronos.org/registry/vulkan/specs/1.0/xhtml/vkspec.html,khronos.org
283916160.0,Q15397253,P348,5.0.5,https://blog.torproject.org/blog/tor-browser-505-released,blog.torproject.org
327994223.0,Q285052,P348,15.04,https://blog.process-one.net/ejabberd-15-04/,blog.process-one.net
361570732.0,Q1144975,P348,2.27,http://phoronix.com/scan.php?page=news_item&px=GNU-Binutils-2.27,phoronix.com
352472123.0,Q11393,P348,5.0.24,https://www.virtualbox.org/pipermail/vbox-announce/2016-June/000150.html,virtualbox.org
314999200.0,Q1135839,P348,9.19,http://www.ghostscript.com/doc/9.19/News.htm,ghostscript.com
309206960.0,Q22985897,P361,Q22985259,http://www.ted.com/talks/mike_matas.html,ted.com
309867896.0,Q22999067,P361,Q22998891,http://www.ted.com/talks/patrick_chappatte_the_power_of_cartoons.html,ted.com
180068559.0,Q18615177,P361,Q13915,http://www.xkcd.com/archive/index.html,xkcd.com
314971718.0,Q23466899,P361,Q23058942,http://www.ted.com/talks/paul_conneally_digital_humanitarianism.html,ted.com
308839655.0,Q22980491,P361,Q22980368,http://www.ted.com/talks/alex_tabarrok_foresees_economic_growth.html,ted.com
231842470.0,Q20671267,P361,Q13915,http://www.xkcd.com/archive/index.html,xkcd.com
309475651.0,Q22992636,P361,Q22992468,http://www.ted.com/talks/james_howard_kunstler_dissects_suburbia.html,ted.com
309402946.0,Q22991362,P361,Q22991296,http://www.ted.com/talks/monica_lewinsky_the_price_of_shame.html,ted.com
317269427.0,Q23663661,P361,Q189021,http://www.ted.com/talks/dan_barber_s_surprising_foie_gras_parable.html,ted.com
314966991.0,Q23465879,P361,Q23058942,http://www.ted.com/talks/srdja_popovic_how_to_topple_a_dictator.html,ted.com
231842686.0,Q20671275,P361,Q13915,http://www.xkcd.com/archive/index.html,xkcd.com
314982098.0,Q23469345,P361,Q23058942,http://www.ted.com/talks/ernesto_sirolli_want_to_help_someone_shut_up_and_listen.html,ted.com
180064197.0,Q18615102,P361,Q13915,http://www.xkcd.com/archive/index.html,xkcd.com
309290088.0,Q22987986,P361,Q22987886,http://www.ted.com/talks/susan_cain_the_power_of_introverts.html,ted.com
317269339.0,Q23663660,P361,Q189021,http://www.ted.com/talks/george_smoot_on_the_design_of_the_universe.html,ted.com
231843296.0,Q20671300,P361,Q13915,http://www.xkcd.com/archive/index.html,xkcd.com
308572294.0,Q22978293,P361,Q22978291,http://www.ted.com/talks/steven_levitt_on_child_carseats.html,ted.com
309883766.0,Q22999324,P361,Q22999289,http://www.ted.com/talks/malte_spitz_your_phone_company_is_watching.html,ted.com
309468113.0,Q22992409,P361,Q22992355,http://www.ted.com/talks/freeman_dyson_says_let_s_look_for_life_in_the_outer_solar_system.html,ted.com
308880271.0,Q22980846,P361,Q22980648,http://www.ted.com/talks/andrew_bird_s_one_man_orchestra_of_the_imagination.html,ted.com
296172860.0,Q22283604,P364,Q9043,http://www.imdb.com/title/tt0211131/combined,imdb.com
299518844.0,Q3089073,P364,Q9035,http://www.imdb.com/title/tt1664892/combined,imdb.com
312045467.0,Q1057524,P364,Q9192,http://www.yesasia.com/us/kungfu-cyborg-metallic-attraction-original-soundtrack-china-version/1021319052-0-0-0-en/info.html,yesasia.com
373379409.0,Q26791891,P39,Q18015642,http://www.historyofparliamentonline.org/volume/1754-1790/member/craufurd-sir-patrick-1782,historyofparliamentonline.org
376615626.0,Q26898982,P39,Q18018860,http://www.historyofparliamentonline.org/volume/1386-1421/member/cooper-john-ii,historyofparliamentonline.org
375414952.0,Q26857772,P39,Q18015642,http://www.historyofparliamentonline.org/volume/1754-1790/member/webb-nathaniel-1725-86,historyofparliamentonline.org
376851569.0,Q26905885,P39,Q18015642,http://www.historyofparliamentonline.org/volume/1754-1790/member/rumbold-william-richard-1760-86,historyofparliamentonline.org
364164918.0,Q26265411,P39,Q16707842,http://www.historyofparliamentonline.org/volume/1790-1820/member/hodson-john-1758-1828,historyofparliamentonline.org
376940140.0,Q26911819,P39,Q18015642,http://www.historyofparliamentonline.org/volume/1754-1790/member/linwood-nicholas-1773,historyofparliamentonline.org
376938899.0,Q26911608,P39,Q18015642,http://www.historyofparliamentonline.org/volume/1754-1790/member/knollys-sir-francis-1722-72,historyofparliamentonline.org
289594941.0,Q21165560,P40,Q6146006,https://books.google.co.uk/books?id=zdTuQRZxBTIC&pg=PA574,books.google.co.uk
283568414.0,Q3403561,P40,Q20735679,http://wbo.llgc.org.uk/en/s1-THOM-JOH-1838.html,wbo.llgc.org.uk
231844368.0,Q20671345,P433,1549,http://www.xkcd.com/archive/index.html,xkcd.com
231843746.0,Q20671320,P433,1524,http://www.xkcd.com/archive/index.html,xkcd.com
357559016.0,Q221164,P444,93/100,http://www.metacritic.com/game/xbox-360/fallout-3,metacritic.com
357561412.0,Q753749,P444,82/100,http://www.metacritic.com/game/playstation-3/fallout-new-vegas,metacritic.com
363076828.0,Q2463688,P463,Q209956,http://www.rollingstone.com/music/features/11-things-you-learn-hanging-out-with-weezer-20140904,rollingstone.com
352591063.0,Q25160214,P463,Q1665181,http://www.gracesguide.co.uk/William_Alexander_Brooks,gracesguide.co.uk
353447997.0,Q269192,P463,Q24704800,http://independentlibraries.co.uk/directory-langholm-to-portico/the-london-library,independentlibraries.co.uk
255008039.0,Q4749729,P495,Q145,http://www.opensubtitles.org/en/subtitles/5760235/an-adventure-in-space-and-time-en,opensubtitles.org
309300747.0,Q22988124,P50,Q19667092,http://www.ted.com/talks/tali_sharot_the_optimism_bias.html,ted.com
307178064.0,Q22948156,P50,Q588259,http://www.ted.com/talks/hans_rosling_the_truth_about_hiv.html,ted.com
231843013.0,Q20671287,P50,Q285048,http://www.xkcd.com/archive/index.html,xkcd.com
309843851.0,Q22998653,P50,Q563211,http://www.ted.com/talks/hector_ruiz_on_connecting_the_world.html,ted.com
308809384.0,Q22980003,P50,Q93024,http://www.ted.com/talks/john_maeda_on_the_simple_life.html,ted.com
309463245.0,Q22992344,P50,Q464432,http://www.ted.com/talks/ben_katchor_s_comics_of_old_new_york.html,ted.com
180071898.0,Q18615230,P50,Q285048,http://www.xkcd.com/archive/index.html,xkcd.com
309860790.0,Q22998911,P50,Q5277447,http://www.ted.com/talks/dimitar_sasselov_how_we_found_hundreds_of_potential_earth_like_planets.html,ted.com
231843730.0,Q20671319,P50,Q285048,http://www.xkcd.com/archive/index.html,xkcd.com
287583887.0,Q21505396,P509,Q178061,http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750007.html,cdc.gov
205951029.0,Q19561095,P509,Q12192,http://www.theguardian.com/artanddesign/2009/aug/06/tamara-krikorian-obituary,theguardian.com
334958687.0,Q24045568,P527,Q3141921,http://firstcycling.com/team.php?l=3361,firstcycling.com
340868321.0,Q24255569,P527,Q919122,http://firstcycling.com/team.php?l=3432,firstcycling.com
309368928.0,Q22988712,P527,Q22988770,http://www.ted.com/talks/shane_koyczan_to_this_day_for_the_bullied_and_beautiful.html,ted.com
309369399.0,Q22988712,P527,Q22989035,http://www.ted.com/talks/sergey_brin_why_google_glass.html,ted.com
358297143.0,Q25932658,P527,Q22991485,http://www.ted.com/talks/kailash_satyarthi_how_to_make_peace_get_angry.html,ted.com
309903237.0,Q22999444,P527,Q22999459,http://www.ted.com/talks/didier_sornette_how_we_can_predict_the_next_financial_crisis.html,ted.com
309957032.0,Q23000453,P527,Q23000462,http://www.ted.com/talks/hanna_rosin_new_data_on_the_rise_of_women.html,ted.com
309231413.0,Q22985259,P527,Q22986017,http://www.ted.com/talks/shea_hembrey_how_i_became_100_artists.html,ted.com
308847618.0,Q22980368,P527,Q22980493,http://www.ted.com/talks/sarah_jones_as_a_one_woman_global_village.html,ted.com
308847402.0,Q22980368,P527,Q22980455,http://www.ted.com/talks/nathan_wolfe_hunts_for_the_next_aids.html,ted.com
340128374.0,Q24237831,P527,Q24237959,http://firstcycling.com/team.php?l=3452,firstcycling.com
309880187.0,Q22999115,P527,Q22999157,http://www.ted.com/talks/adam_ostrow_after_your_final_status_update.html,ted.com
309307245.0,Q22987886,P527,Q22988027,http://www.ted.com/talks/billy_collins_everyday_moments_caught_in_time.html,ted.com
342680511.0,Q24287354,P527,Q929096,http://firstcycling.com/team.php?l=2890,firstcycling.com
331270962.0,Q4423965,P528,640,http://www.salvador-dali.org/cataleg_raonat/fitxa_obra.php?obra=640&inici=1947&fi=1951,salvador-dali.org
293757335.0,Q21519767,P528,457 R,https://archive.org/stream/gri_33125004476327#page/n504/mode/1up,archive.org
380732300.0,Q20186939,P528,140,https://archive.org/stream/expositiondesprimi00expo#page/60/mode/1up,archive.org
371146083.0,Q26704055,P528,60,https://archive.org/stream/gri_33125009347911#page/n116/mode/1up,archive.org
380021249.0,Q19905059,P528,38,https://archive.org/stream/expositiondesprimi00expo#page/17/mode/1up,archive.org
293722212.0,Q19905326,P528,870,https://archive.org/stream/catalogueraisonn06hofsuoft#page/401/mode/1up,archive.org
316193790.0,Q15792007,P54,Q1267263,http://www.procyclingstats.com/rider/Antoine_Demoitie,procyclingstats.com
332708240.0,Q16186991,P54,Q675245,"http://www.planetehockey.com/news-carnet-noir-deces-de-gaetan-boucher,58378.html",planetehockey.com
362793227.0,Q26247404,P551,Q646980,http://users.bwr.eastlink.ca/~pjrj/johnjack/aqwn01.htm,users.bwr.eastlink.ca
291125363.0,Q22030497,P551,Q23666,http://www.cb300.com/mushers.aspx,cb300.com
311082510.0,Q23014129,P551,Q923710,http://iditarod.com/race/2016/mushers/1027-Miriam-Osredkar/,iditarod.com
332652708.0,Q24027563,P553,Q209330,https://www.instagram.com/hallsgardensite/,instagram.com
335221731.0,Q23819508,P553,Q156376,https://vimeo.com/autrecords,vimeo.com
283135607.0,Q6524094,P553,Q10846831,https://www.crunchbase.com/person/leo-noe,crunchbase.com
253763026.0,Q21013132,P569,+1987-01-01T00:00:00Z,http://akas.imdb.com/name/nm2304352/,akas.imdb.com
374249025.0,Q16227420,P569,+1988-01-11T00:00:00Z,http://www.eurohandball.com/ec/ehfc/women/2015-16/player/531454/EsinSagdic,eurohandball.com
374441694.0,Q3990692,P569,+1873-04-03T00:00:00Z,http://www.coolantarctica.com/Antarctica%20fact%20file/History/biography/mcleod_thomas.php,coolantarctica.com
318825495.0,Q22918906,P569,+1951-01-26T00:00:00Z,http://www.filmreference.com/film/91/John-Gould-Rubin.html,filmreference.com
361418191.0,Q26212372,P569,+1987-06-04T00:00:00Z,http://www.fivb.org/EN/BeachVolleyball/Player_DataDB.asp?No=150101,fivb.org
305775232.0,Q18534796,P569,+1789-03-31T00:00:00Z,http://yba.llgc.org.uk/en/s-OWEN-ELL-1789.html,yba.llgc.org.uk
284012491.0,Q77523,P569,+1878-02-24T00:00:00Z,http://www-history.mcs.st-andrews.ac.uk/Biographies/Bernstein_Felix.html,www-history.mcs.st-andrews.ac.uk
342537026.0,Q21168805,P569,+1957-07-16T00:00:00Z,http://firstcycling.com/rider.php?r=21250,firstcycling.com
349954086.0,Q16701497,P569,+1969-08-15T00:00:00Z,http://www.ohchr.org/Documents/HRBodies/CCPR/Elections35th/SergiyKyslytsya.doc,ohchr.org
356105605.0,Q25713101,P569,+1797-00-00T00:00:00Z,http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx?bioId=110282,britishmuseum.org
370751413.0,Q726530,P569,+1937-11-01T00:00:00Z,http://genealogy.az.gov/azbirth/1044/10440674.pdf,genealogy.az.gov
377946792.0,Q6437901,P569,+1989-02-09T00:00:00Z,http://www.gc-cup.com/en/archive/gc-cup-2013/player-profile-quali.html,gc-cup.com
382387413.0,Q1690366,P569,+1983-05-23T00:00:00Z,http://www.badmintonlink.com/Player-Info/105/Joachim_Persson,badmintonlink.com
261316025.0,Q21167797,P636,Q10268830,http://www.cdc.gov/niosh/npg/npgd0032.html,cdc.gov
320747485.0,Q88933,P569,+1921-02-06T00:00:00Z,http://www.telegraph.co.uk/news/obituaries/military-obituaries/special-forces-obituaries/9481084/Zvi-Aharoni-and-Yaakov-Meidad.html,telegraph.co.uk
345821828.0,Q24452251,P569,+1995-08-01T00:00:00Z,https://assets.documentcloud.org/documents/1532973/complaint-brock-turner.pdf,assets.documentcloud.org
301249570.0,Q22666013,P569,+1888-00-00T00:00:00Z,http://www.oregonencyclopedia.org/articles/davies_mary_carolyn_ca_1890_/,oregonencyclopedia.org
301249957.0,Q22666013,P570,somevalue,http://www.oregonencyclopedia.org/articles/davies_mary_carolyn_ca_1890_/,oregonencyclopedia.org
357889850.0,Q66423,P569,+1950-08-02T00:00:00Z,http://www.cineplex.com/People/mathieu-carriere,cineplex.com
295905392.0,Q3557375,P569,+1986-10-10T00:00:00Z,http://uk.soccerway.com/players/panagiotis-glykos/18871/,uk.soccerway.com
361752228.0,Q26216079,P569,+1970-00-00T00:00:00Z,"https://viaf.org/viaf/162895185/#Defty,_Andrew,_1970-....",viaf.org
349821294.0,Q21464181,P569,+1810-01-01T00:00:00Z,http://www.bbc.co.uk/arts/yourpaintings/artists/william-armfield-smith,bbc.co.uk
340612819.0,Q24251415,P569,+1943-10-04T00:00:00Z,http://firstcycling.com/rider.php?r=26948.,firstcycling.com
342696596.0,Q24287457,P569,+1954-09-08T00:00:00Z,http://firstcycling.com/rider.php?r=21253,firstcycling.com
338495688.0,Q24133877,P569,+1976-11-19T00:00:00Z,http://firstcycling.com/rider.php?r=1642,firstcycling.com
324120106.0,Q440477,P569,+1984-01-20T00:00:00Z,http://sports.yahoo.com/tennis/players/5099,sports.yahoo.com
353704833.0,Q25292906,P569,+1807-00-00T00:00:00Z,"http://viaf.org/viaf/222435122/#Barnard,_George,_1807-1890",viaf.org
292865703.0,Q22087792,P569,+1903-11-16T00:00:00Z,http://www.imdb.com/name/nm0257806/,imdb.com
257760439.0,Q1027683,P569,+1947-01-02T00:00:00Z,http://www.nfl.com/player/calvinhill/2516499/careerstats,nfl.com
377848712.0,Q1956,P569,+1972-12-07T00:00:00Z,http://espn.go.com/olympics/winter/2014/athletes/_/athlete/34894/hermann-maier,espn.go.com
163038537.0,Q2604056,P569,somevalue,http://fmg.ac/Projects/MedLands/AQUITAINE.htm#AdelindaMAcfredoICarcassonne,fmg.ac
306622058.0,Q113069,P569,+1942-11-19T00:00:00Z,http://www.theguardian.com/tv-and-radio/2016/jan/17/dan-haggerty,theguardian.com
340116421.0,Q24237715,P569,+1936-04-19T00:00:00Z,http://firstcycling.com/rider.php?r=24650,firstcycling.com
369439768.0,Q22237157,P569,+1952-09-14T00:00:00Z,http://www.sports-reference.com/olympics/athletes/ag/luis-aguilar-1.html,sports-reference.com
292856492.0,Q18167990,P569,+1946-00-00T00:00:00Z,http://www.billgladstone.ca/?p=3730/,billgladstone.ca
381603081.0,Q27037433,P569,+1991-12-23T00:00:00Z,http://www.judoinside.com/judoka/42412,judoinside.com
343915349.0,Q2850786,P569,+1969-10-20T00:00:00Z,http://www.sportquick.com/dicostar/surf-67/hoarau-anne-gaelle-12597.html,sportquick.com
341799783.0,Q15811508,P57,Q862224,http://www.imdb.com/title/tt0053120/fullcredits?ref_=tt_cl_sm#cast,imdb.com
363459249.0,Q134773,P57,Q187364,http://www.imdb.com/title/tt0109830/?ref_=chttp_tt_13,imdb.com
316703248.0,Q5342349,P570,+2015-04-25T00:00:00Z,http://www.lynnnews.co.uk/news/local/latest-local-news/latest-news-earl-of-leicester-dies-aged-78-1-6710037,lynnnews.co.uk
371103859.0,Q26715079,P570,+1872-00-00T00:00:00Z,https://new.liveauctioneers.com/item/18118563,new.liveauctioneers.com
343977128.0,Q24334379,P570,+1892-11-18T00:00:00Z,http://newspapers.library.wales/view/3614615/3614616/2/,newspapers.library.wales
358086238.0,Q2878505,P570,novalue,http://fmg.ac/Projects/MedLands/BURGUNDY%20Kingdom.htm,fmg.ac
302984390.0,Q1584762,P570,+2016-01-25T00:00:00Z,http://s002.iannounce-cdn.co.uk/static/1454678984/images/72/65/44906572.pdf,s002.iannounce-cdn.co.uk
261314933.0,Q21174287,P636,Q10268830,http://www.cdc.gov/niosh/npg/npgd0269.html,cdc.gov
377032336.0,Q3048076,P570,+1820-11-29T00:00:00Z,http://www.catholic-hierarchy.org/bishop/bburkee.html,catholic-hierarchy.org
137634199.0,Q1282373,P570,+00000002010-09-30T00:00:00Z,http://www.sctimes.com/article/20101002/NEWS01/110020001/1009/Former-St.-Cloud-mayor-Ed-Henry-dies-at-89,sctimes.com
361328141.0,Q26209687,P570,+1841-00-00T00:00:00Z,http://eprints.lancs.ac.uk/80161/1/MBMJ_Author_Copy.pdf,eprints.lancs.ac.uk
252311233.0,Q3880866,P570,+2007-07-05T00:00:00Z,http://www.washingtonpost.com/wp-dyn/content/article/2007/07/20/AR2007072002242.html,washingtonpost.com
356523500.0,Q23023178,P570,+2016-07-09T00:00:00Z,http://www.huffingtonpost.com/david-hinckley/rip-vaughn-harper-the-qui_b_10910504.html,huffingtonpost.com
