ref_value,label_author,LLM_model_prompt
http://www.artsbma.org/pieces/tobias-and-the-angel-curing-tobit-of-blindness/,organisation,results_llama3.2_1
http://www.artsjournal.com/jazzbeyondjazz/2007/07/howard_mandel.html,individual,results_llama3.2_1
http://www.audacityteam.org/audacity-2-1-2-released/,organisation,results_llama3.2_1
http://www.badmintonlink.com/Player-Info/105/Joachim_Persson,individual,results_llama3.2_1
http://www.badzine.net/features/profile-2/917/,individual,results_llama3.2_1
http://www.bbc.co.uk/arts/yourpaintings/artists/william-armfield-smith,individual,results_llama3.2_1
http://www.bbc.co.uk/news/36951328,organisation,results_llama3.2_1
http://www.bbc.co.uk/news/world-europe-34684973,organisation,results_llama3.2_1
http://www.billgladstone.ca/?p=3730/,organisation,results_llama3.2_1
http://www.bizjournals.com/memphis/stories/2005/09/05/daily7.html,individual,results_llama3.2_1
http://www.blackfilm.com/20081218/features/aafcanews.shtml,organisation,results_llama3.2_1
http://www.boxofficemojo.com/movies/?id=2012.htm,organisation,results_llama3.2_1
http://www.boxofficemojo.com/movies/?id=daytheearthstoodstill08.htm,organisation,results_llama3.2_1
http://www.boxofficemojo.com/movies/?id=jaws3d.htm,organisation,results_llama3.2_1
http://www.boxofficemojo.com/movies/?id=junglebook2015.htm,organisation,results_llama3.2_1
http://www.boxofficemojo.com/movies/?id=planetoftheapes.htm,organisation,results_llama3.2_1
http://www.boxofficemojo.com/movies/?page=intl&id=marvel14b.htm,organisation,results_llama3.2_1
http://www.bristol.ac.uk/efm/people/kenneth-g-binmore/,individual,results_llama3.2_1
http://www.britannica.com/EBchecked/topic/178340/Organisation-for-Economic-Co-operation-and-Development-OECD,organisation,results_llama3.2_1
http://www.britannica.com/EBchecked/topic/502814/Charles-Lennox-3rd-duke-of-Richmond,organisation,results_llama3.2_1
http://www.britannica.com/biography/Giulio-Aleni,individual,results_llama3.2_1
http://www.britishlistedbuildings.co.uk/wa-15461-the-cors-y-gedol-hotel-high-street-ne-sid#.V5ISWPkrKUk,organisation,results_llama3.2_1
http://www.britishlistedbuildings.co.uk/wa-2043-church-of-st-peter-mathern,organisation,results_llama3.2_1
http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?objectId=3062047&partId=1,organisation,results_llama3.2_1
http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?people=127877&object=22909&ILINK,organisation,results_llama3.2_1
http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx?bioId=110282,organisation,results_llama3.2_1
http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx?bioId=117784,organisation,results_llama3.2_1
http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx?bioId=122895,organisation,results_llama3.2_1
http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx?bioId=130225,organisation,results_llama3.2_1
http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx?bioId=130759,organisation,results_llama3.2_1
http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx?bioId=133332,organisation,results_llama3.2_1
http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx?bioId=151237,organisation,results_llama3.2_1
http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx?bioId=181037,organisation,results_llama3.2_1
http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx?bioId=24559,organisation,results_llama3.2_1
http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx?bioId=42770,organisation,results_llama3.2_1
http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx?bioId=94034,organisation,results_llama3.2_1
http://www.brooklynmuseum.org/opencollection/objects/4428/The_Vision_of_Saint_Joseph_Vision_de_Saint_Joseph,organisation,results_llama3.2_1
http://www.brooklynmuseum.org/opencollection/objects/4512/Jesus_Goes_Up_Alone_onto_a_Mountain_to_Pray_J%C3%A9sus_monte_seul_sur_une_montagne_pour_prier,organisation,results_llama3.2_1
http://www.brooklynmuseum.org/opencollection/objects/678/St._John_of_God,organisation,results_llama3.2_1
http://www.businessinsider.com/theranos-ceo-elizabeth-holmes-net-worth-now-0-according-to-forbes-2016-6,individual,results_llama3.2_1
http://www.bvbinfo.com/player.asp?ID=15097,nw,results_llama3.2_1
http://www.catholic-hierarchy.org/bishop/bburkee.html,individual,results_llama3.2_1
http://www.catholic-hierarchy.org/diocese/dgati.html,organisation,results_llama3.2_1
http://www.catholic-hierarchy.org/diocese/dhali.html,organisation,results_llama3.2_1
http://www.cb300.com/mushers.aspx,organisation,results_llama3.2_1
http://www.cb300.com/pastrace2011.aspx,organisation,results_llama3.2_1
http://www.cb300.com/raceinfo.aspx,ne,results_llama3.2_1
http://www.cdbaby.com/cd/pumpkinbuzzard5,organisation,results_llama3.2_1
http://www.cdc.gov/niosh-rtecs/AB1D5F88.html,ne,results_llama3.2_1
http://www.cdc.gov/niosh-rtecs/AF12B128.html#modalIdString_CDCTable_4,ne,results_llama3.2_1
http://www.cdc.gov/niosh-rtecs/AL757E20.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh-rtecs/AS100590.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh-rtecs/BA4D7038.html#modalIdString_CDCTable_6,ne,results_llama3.2_1
http://www.cdc.gov/niosh-rtecs/BD124F80.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh-rtecs/BP456D70.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh-rtecs/CC3D6AA8.html#modalIdString_CDCTable_1,organisation,results_llama3.2_1
http://www.cdc.gov/niosh-rtecs/CC3D6AA8.html#modalIdString_CDCTable_3,organisation,results_llama3.2_1
http://www.cdc.gov/niosh-rtecs/CG62CCF8.html#modalIdString_CDCTable_0,organisation,results_llama3.2_1
http://www.cdc.gov/niosh-rtecs/CG802C8.html#modalIdString_CDCTable_3,organisation,results_llama3.2_1
http://www.cdc.gov/niosh-rtecs/CQ8583B0.html#modalIdString_CDCTable_2,organisation,results_llama3.2_1
http://www.cdc.gov/niosh-rtecs/CQ92DDA8.html#modalIdString_CDCTable_1,organisation,results_llama3.2_1
http://www.cdc.gov/niosh-rtecs/CY155CC0.html#modalIdString_CDCTable_4,organisation,results_llama3.2_1
http://www.cdc.gov/niosh-rtecs/DC802C8.html#modalIdString_CDCTable_2,organisation,results_llama3.2_1
http://www.cdc.gov/niosh-rtecs/DC802C8.html#modalIdString_CDCTable_5,organisation,results_llama3.2_1
http://www.cdc.gov/niosh-rtecs/DC92DDA8.html#modalIdString_CDCTable_4,organisation,results_llama3.2_1
http://www.cdc.gov/niosh-rtecs/DD62CCF8.html#modalIdString_CDCTable_3,organisation,results_llama3.2_1
http://www.cdc.gov/niosh-rtecs/IO200B20.html#modalIdString_CDCTable_6,ne,results_llama3.2_1
http://www.cdc.gov/niosh-rtecs/KI7D80E8.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh-rtecs/OD8D8678.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh-rtecs/UC7026F0.html#modalIdString_CDCTable_4,organisation,results_llama3.2_1
http://www.cdc.gov/niosh-rtecs/XY557300.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750002.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750006.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750007.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750009.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750010.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750011.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750012.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750013.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750014.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750015.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750017.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750018.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750020.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750021.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750023.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750024.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750025.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750026.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750027.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750028.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750031.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750032.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750035.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750036.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750038.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750039.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/idlh/62533.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/idlh/7440360.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ipcsneng/neng0016.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ipcsneng/neng0087.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ipcsneng/neng0095.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ipcsneng/neng0209.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ipcsneng/neng0218.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ipcsneng/neng0971.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/ipcsneng/neng1480.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0008.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0019.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0022.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0025.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0032.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0034.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0035.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0055.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0066.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0071.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0072.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0102.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0107.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0117.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0118.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0125.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0126.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0131.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0137.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0139.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0141.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0142.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0148.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0149.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0154.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0162.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0166.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0176.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0177.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0178.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0180.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0181.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0184.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0188.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0192.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0196.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0199.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0208.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0211.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0212.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0220.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0229.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0231.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0240.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0264.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0268.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0269.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0271.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0275.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0290.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0293.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0297.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0313.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0320.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0325.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0333.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0347.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0352.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0353.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0354.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0363.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0369.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0371.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0384.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0386.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0388.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0390.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0394.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0413.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0416.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0417.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0426.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0435.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0441.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0449.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0451.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0459.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0461.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0462.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0463.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0466.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0479.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0482.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0491.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0492.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0515.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0518.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0522.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0536.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0543.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0554.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0556.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0558.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0559.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0560.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0565.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0572.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0575.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0577.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0580.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0581.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0586.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0590.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0596.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0607.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0608.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0614.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0615.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0619.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0622.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0639.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0646.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0647.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0648.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0650.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0651.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0652.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0670.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0675.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0679.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0682.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0684.html,organisation,results_llama3.2_1
http://www.cdc.gov/niosh/npg/npgd0685.html,organisation,results_llama3.2_1
http://www.census.gov/population/cencounts/ok190090.txt,organisation,results_llama3.2_1
http://www.census.gov/prod/cen2010/cph-1-47.pdf,organisation,results_llama3.2_1
http://www.chem-station.com/en/?cat=33,organisation,results_llama3.2_1
http://www.ciaaw.org/commission.htm,organisation,results_llama3.2_1
http://www.cineplex.com/People/mathieu-carriere,individual,results_llama3.2_1
http://www.clsp.jhu.edu/events/semantics-of-language-grounding-regina-barzilay-mit-computer-science-artificial-intelligence-lab/,organisation,results_llama3.2_1
http://www.coolantarctica.com/Antarctica%20fact%20file/History/biography/mcleod_thomas.php,individual,results_llama3.2_1
http://www.crawltrack.net/changelog.php,ne,results_llama3.2_1
http://www.culturalheritage.gov.mt/filebank/inventory/00009.pdf,organisation,results_llama3.2_1
http://www.culturalheritage.gov.mt/filebank/inventory/Chapels%20and%20Niches/01307.pdf,organisation,results_llama3.2_1
http://www.cyclingnews.com/news/tirreno-adriatico-stage-5-cancelled-due-to-snow/,ne,results_llama3.2_1
http://www.dbnl.org/tekst/aa__001biog14_01/aa__001biog14_01_0936.php,ne,results_llama3.2_1
http://www.demotix.com/news/6322968/cesare-cremonini-performs-live-sold-out-pala-alpitour-arena/all-media,individual,results_llama3.2_1
http://www.discogs.com/5th-Element-Kakkonen/release/1497359,nw,results_llama3.2_1
http://www.discogs.com/Anggun-Elevation/release/3679157,individual,results_llama3.2_1
http://www.discogs.com/Dollie-De-Luxe-Rock-Vs-Opera/release/3426232,organisation,results_llama3.2_1
http://www.dnw.co.uk/auction-archive/catalogue-archive/lot.php?auction_id=300&lot_id=155961,ne,results_llama3.2_1
http://www.dubaicityguide.com/site/features/index.asp?id=3149,organisation,results_llama3.2_1
http://www.dulwichpicturegallery.org.uk/explore-the-collection/101-150/landscape/,organisation,results_llama3.2_1
http://www.dulwichpicturegallery.org.uk/explore-the-collection/401-450/george-bartley/,individual,results_llama3.2_1
http://www.e-yearbook.com/yearbooks/University_Maryland_Terrapin_Yearbook/1958/Page_362.html,nw,results_llama3.2_1
http://www.edanhughes.com/biography.cfm?ArtistID=196,individual,results_llama3.2_1
http://www.enciclopedia-aragonesa.com/voz.asp?voz_id=1960,ne,results_llama3.2_1
http://www.enciclopedia-aragonesa.com/voz.asp?voz_id=3642,ne,results_llama3.2_1
http://www.entente-ee.com/wp-content/uploads/Standards-Tauben.pdf,organisation,results_llama3.2_1
http://www.esrb.org/ratings/Synopsis.aspx?Certificate=2290&Title=Discworld+II+Missing+Presumed...!%3f,organisation,results_llama3.2_1
http://www.eurodressage.com/equestrian/2008/01/10/edward-gal-and-hans-peter-minderhoud-one-track-minds,individual,results_llama3.2_1
http://www.eurohandball.com/ec/ehfc/women/2015-16/player/531454/EsinSagdic,individual,results_llama3.2_1
http://www.europarl.europa.eu/meps/en/96829/ADAM_KOSA_home.html,individual,results_llama3.2_1
http://www.fifa.com/fifa-world-ranking/ranking-table/men/index.html,organisation,results_llama3.2_1
http://www.fifa.com/fifa-world-ranking/ranking-table/women/index.html,organisation,results_llama3.2_1
http://www.fifthharmonyofficial.com/,organisation,results_llama3.2_1
http://www.filmovizija.com/movie/american-pie-the-reunion-2012-video_071d6b662.html,organisation,results_llama3.2_1
http://www.filmreference.com/film/85/Armin-Shimerman.html,individual,results_llama3.2_1
http://www.filmreference.com/film/91/John-Gould-Rubin.html,individual,results_llama3.2_1
http://www.findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=82609134,ne,results_llama3.2_1
http://www.fivb.org/EN/BeachVolleyball/Player_DataDB.asp?No=150101,organisation,results_llama3.2_1
http://www.fromages-aop.com/wp-content/uploads/Stat-AOP-2013.pdf,organisation,results_llama3.2_1
http://www.fundacionbancosantander.com/coleccion/#/obra/88,organisation,results_llama3.2_1
http://www.futhead.com/14/players/8278/youness-mokhtar/,individual,results_llama3.2_1
http://www.fye.com/s/product/2984432/Fleetwood-Mac-Rumours-SACD-IMPORT,organisation,results_llama3.2_1
http://www.gc-cup.com/en/archive/gc-cup-2013/player-profile-quali.html,organisation,results_llama3.2_1
http://www.geonames.org/347303,nw,results_llama3.2_1
http://www.geonames.org/349076,ne,results_llama3.2_1
http://www.geonames.org/352089,organisation,results_llama3.2_1
http://www.geonames.org/358293,ne,results_llama3.2_1
http://www.geonames.org/358454,ne,results_llama3.2_1
http://www.geonames.org/361055,nw,results_llama3.2_1
http://www.geonames.org/8224894,ne,results_llama3.2_1
http://www.geopostcodes.com/Same_Same,organisation,results_llama3.2_1
http://www.getty.edu/art/collection/objects/268843/edouard-manet-le-printemps-jeanne-demarsy-french-1881/,individual,results_llama3.2_1
http://www.getty.edu/art/collection/objects/548/william-adolphe-bouguereau-a-young-girl-defending-herself-against-eros-french-about-1880/,individual,results_llama3.2_1
http://www.getty.edu/art/collection/objects/617/lodovico-carracci-st-sebastian-thrown-into-the-cloaca-maxima-italian-1612/,organisation,results_llama3.2_1
http://www.getty.edu/vow/ULANFullDisplay?find=&role=&nation=&subjectid=500014330,organisation,results_llama3.2_1
http://www.getty.edu/vow/ULANFullDisplay?find=&role=&nation=&subjectid=500060662,organisation,results_llama3.2_1
http://www.ghostscript.com/doc/9.19/News.htm,organisation,results_llama3.2_1
http://www.gmv.com/en/Company/Publications/AnnualReport/2015/FLASH/annual_report_2015.pdf,organisation,results_llama3.2_1
http://www.gracesguide.co.uk/William_Alexander_Brooks,individual,results_llama3.2_1
http://www.guggenheim.org/new-york/collections/collection-online/artwork/144,organisation,results_llama3.2_1
http://www.guggenheim.org/new-york/collections/collection-online/artwork/3001,organisation,results_llama3.2_1
http://www.guggenheim.org/new-york/collections/collection-online/artwork/3237,individual,results_llama3.2_1
http://www.hardcoregamer.com/2015/08/05/mighty-no-9-delayed-until-at-least-2016/161624/,individual,results_llama3.2_1
http://www.henry-moore.org/works-in-public/world/denmark/humlebaek/louisiana-museum-of-modern-art/two-piece-reclining-figure-1963-64-lh-517,organisation,results_llama3.2_1
http://www.historyofparliamentonline.org/volume/1386-1421/member/cooper-john-ii,individual,results_llama3.2_1
http://www.historyofparliamentonline.org/volume/1386-1421/member/hunt-thomas-i-1433,individual,results_llama3.2_1
http://www.historyofparliamentonline.org/volume/1558-1603/member/herbert-william-i-1539-1609,individual,results_llama3.2_1
http://www.historyofparliamentonline.org/volume/1558-1603/member/yarham-robert-1520-95,individual,results_llama3.2_1
http://www.historyofparliamentonline.org/volume/1604-1629/member/bindloss-sir-francis-1603-1629,individual,results_llama3.2_1
http://www.historyofparliamentonline.org/volume/1604-1629/member/parker-sir-john-1548-1617,individual,results_llama3.2_1
http://www.historyofparliamentonline.org/volume/1660-1690/member/bulkeley-bartholomew-1679,organisation,results_llama3.2_1
http://www.historyofparliamentonline.org/volume/1715-1754/member/bethell-hugh-1689-1747,individual,results_llama3.2_1
http://www.historyofparliamentonline.org/volume/1715-1754/member/bilson-leonard-1681-1715,individual,results_llama3.2_1
http://www.historyofparliamentonline.org/volume/1715-1754/member/duncombe-thomas-1683-1746,organisation,results_llama3.2_1
http://www.historyofparliamentonline.org/volume/1754-1790/member/craufurd-sir-patrick-1782,individual,results_llama3.2_1
http://www.historyofparliamentonline.org/volume/1754-1790/member/knollys-sir-francis-1722-72,individual,results_llama3.2_1
http://www.historyofparliamentonline.org/volume/1754-1790/member/leighton-charlton-1747-84,organisation,results_llama3.2_1
http://www.historyofparliamentonline.org/volume/1754-1790/member/linwood-nicholas-1773,individual,results_llama3.2_1
http://www.historyofparliamentonline.org/volume/1754-1790/member/mabbott-william-1692-1764,individual,results_llama3.2_1
